"Key","Event-Id","Investigation_Type","Event_Date","Country","Airport_Code","Injury_Severity","Aircraft_Damage","airport_id","airport","city","state","lat","long"
81393,"20020917X03528","Accident","1982-05-17","United States","FAT","Non-Fatal","Substantial","FAT","Fresno Yosemite International","Fresno","CA","36.77619444","-119.7181389"
81452,"20020917X03894","Incident","1982-05-13","United States","STL","Incident","Minor","STL","Lambert-St Louis International","St Louis","MO","38.74768694","-90.35998972"
81470,"20020917X03443","Accident","1982-05-12","United States","LBB","Fatal(4)","Destroyed","LBB","Lubbock International","Lubbock","TX","33.66363889","-101.8227778"
81492,"20020917X03872","Accident","1982-05-09","United States","MCI","Non-Fatal","Substantial","MCI","Kansas City International","Kansas City","MO","39.29760528","-94.71390556"
81504,"20020917X02724","Accident","1982-05-09","United States","IAD","Non-Fatal","Substantial","IAD","Washington Dulles International","Chantilly","VA","38.94453194","-77.45580972"
81511,"20020917X03643","Accident","1982-05-08","United States","BUR","Fatal(3)","Destroyed","BUR","Burbank-Glendale-Pasadena","Burbank","CA","34.20061917","-118.3584969"
81528,"20020917X03734","Accident","1982-05-07","United States","FLL","Non-Fatal","Substantial","FLL","Fort Lauderdale-Hollywood Int'l","Ft. Lauderdale","FL","26.07258333","-80.15275"
81532,"20020917X03644","Accident","1982-05-07","United States","SBA","Fatal(2)","Destroyed","SBA","Santa Barbara Municipal","Santa Barbara","CA","34.42621194","-119.8403733"
81534,"20020917X02906","Accident","1982-05-07","United States","PIA","Non-Fatal","Substantial","PIA","Greater Peoria Regional","Peoria","IL","40.66424333","-89.69330556"
81540,"20020917X03112","Accident","1982-05-06","United States","BIS","Non-Fatal","Substantial","BIS","Bismarck Municipal","Bismarck","ND","46.77411111","-100.74672220000001"
81553,"20020917X03250","Accident","1982-05-04","United States","LBB","Non-Fatal","Substantial","LBB","Lubbock International","Lubbock","TX","33.66363889","-101.8227778"
81561,"20020917X02902","Accident","1982-05-03","United States","FNT","Non-Fatal","Substantial","FNT","Bishop","Flint","MI","42.96550333","-83.74345639"
81577,"20020917X03058","Accident","1982-05-02","United States","ORD","Non-Fatal","Substantial","ORD","Chicago O'Hare International","Chicago","IL","41.979595","-87.90446417"
81634,"20020917X01988","Accident","1982-04-28","United States","SLC","Non-Fatal","Substantial","SLC","Salt Lake City Intl","Salt Lake City","UT","40.78838778","-111.9777731"
81680,"20020917X02459","Accident","1982-04-24","United States","DBQ","Non-Fatal","Substantial","DBQ","Dubuque Municipal","Dubuque","IA","42.40295944","-90.70916722"
81699,"20020917X01709","Accident","1982-04-23","United States","MGM","Non-Fatal","Substantial","MGM","Montgomery Regional Apt","Montgomery","AL","32.30064417","-86.39397611"
81719,"20020917X02479","Incident","1982-04-20","United States","STL","Incident","Minor","STL","Lambert-St Louis International","St Louis","MO","38.74768694","-90.35998972"
81721,"20020917X02421","Incident","1982-04-20","United States","MIA","Incident","Minor","MIA","Miami International","Miami","FL","25.79325","-80.29055556"
81740,"20020917X02106","Accident","1982-04-18","United States","SAT","Fatal(3)","Destroyed","SAT","San Antonio International","San Antonio","TX","29.53369444","-98.46977778"
81742,"20020917X02079","Accident","1982-04-18","United States","AUS","Non-Fatal","Substantial","AUS","Austin-Bergstrom International","Austin","TX","30.19453278","-97.66987194"
81778,"20020917X01759","Accident","1982-04-16","United States","CAE","Non-Fatal","Substantial","CAE","Columbia Metropolitan","Columbia","SC","33.93884","-81.11953944"
81779,"20020917X01740","Accident","1982-04-16","United States","AVL","Fatal(4)","Destroyed","AVL","Asheville Regional","Asheville","NC","35.43619444","-82.54180556"
81810,"20020917X02312","Accident","1982-04-12","United States","SBA","Non-Fatal","Substantial","SBA","Santa Barbara Municipal","Santa Barbara","CA","34.42621194","-119.8403733"
81812,"20020917X01700","Accident","1982-04-12","United States","TYS","Non-Fatal","Substantial","TYS","McGhee-Tyson","Knoxville","TN","35.81248722","-83.99285583"
81814,"20020917X02605","Accident","1982-04-11","United States","PIH","Non-Fatal","Destroyed","PIH","Pocatello Regional","Pocatello","ID","42.91130556","-112.59586110000001"
81871,"20020917X01855","Accident","1982-04-05","United States","FWA","Non-Fatal","Substantial","FWA","Fort Wayne International","Fort Wayne","IN","40.97846583","-85.19514639"
81872,"20020917X01854","Accident","1982-04-05","United States","DTW","Non-Fatal","Substantial","DTW","Detroit Metropolitan-Wayne County","Detroit","MI","42.21205889","-83.34883583"
81883,"20020917X01694","Accident","1982-04-04","United States","IAD","Non-Fatal","Substantial","IAD","Washington Dulles International","Chantilly","VA","38.94453194","-77.45580972"
81895,"20020917X02422","Incident","1982-04-02","United States","TLH","Incident","Minor","TLH","Tallahassee Regional","Tallahassee","FL","30.39652778","-84.35033333"
81899,"20020917X01902","Incident","1982-04-02","United States","DTW","Incident","Minor","DTW","Detroit Metropolitan-Wayne County","Detroit","MI","42.21205889","-83.34883583"
81903,"20020917X02386","Accident","1982-04-01","United States","MIA","Non-Fatal","Substantial","MIA","Miami International","Miami","FL","25.79325","-80.29055556"
81912,"20020917X02454","Accident","1982-03-30","United States","DSM","Non-Fatal","Substantial","DSM","Des Moines International","Des Moines","IA","41.53493306","-93.66068222"
81915,"20020917X01901","Incident","1982-03-30","United States","ORD","Incident","Minor","ORD","Chicago O'Hare International","Chicago","IL","41.979595","-87.90446417"
81925,"20020917X01848","Accident","1982-03-29","United States","DLH","Non-Fatal","Substantial","DLH","Duluth International","Duluth","MN","46.84209028","-92.19364861"
81947,"20020917X02053","Accident","1982-03-26","United States","TUL","Non-Fatal","Substantial","TUL","Tulsa International","Tulsa","OK","36.19837222","-95.88824167"
81957,"20020917X01989","Incident","1982-03-25","United States","DEN","Incident",NULL,"DEN","Denver Intl","Denver","CO","39.85840806","-104.6670019"
82006,"20020917X02153","Incident","1982-03-20","United States","IAH","Incident","Minor","IAH","George Bush Intercontinental","Houston","TX","29.98047222","-95.33972222"
82009,"20020917X01771","Incident","1982-03-20","United States","MOB","Incident","Minor","MOB","Mobile Regional","Mobile","AL","30.69141667","-88.24283333"
82024,"20020917X01936","Accident","1982-03-18","United States","CPR","Non-Fatal","Substantial","CPR","Natrona County Intl","Casper","WY","42.90835556","-106.46446609999998"
82039,"20020917X02593","Accident","1982-03-16","United States","IDA","Non-Fatal","Substantial","IDA","Idaho Falls Regional","Idaho Falls","ID","43.51455556","-112.07016670000002"
82041,"20080417X00504","Accident","1982-03-16","United States","MOB","Fatal(1)","Substantial","MOB","Mobile Regional","Mobile","AL","30.69141667","-88.24283333"
82056,"20020917X02042","Accident","1982-03-14","United States","MFE","Fatal(1)","Destroyed","MFE","McAllen Miller International","McAllen","TX","26.17583333","-98.23861111"
82083,"20020917X02548","Accident","1982-03-12","United States","SYR","Non-Fatal","Substantial","SYR","Syracuse-Hancock Intl","Syracuse","NY","43.11118694","-76.10631056"
82087,"20020917X02364","Accident","1982-03-12","United States","PBI","Non-Fatal","Substantial","PBI","Palm Beach International","West Palm Beach","FL","26.68316194","-80.09559417"
82091,"20020917X02067","Accident","1982-03-12","United States","LBB","Non-Fatal","Substantial","LBB","Lubbock International","Lubbock","TX","33.66363889","-101.8227778"
82095,"20020917X02572","Incident","1982-03-11","United States","LGA","Incident","Minor","LGA","LaGuardia","New York","NY","40.77724306","-73.87260917"
82096,"20020917X02541","Accident","1982-03-11","United States","BDL","Fatal(1)","Destroyed","BDL","Bradley International","Windsor Locks","CT","41.93887417","-72.68322833"
82097,"20020917X02361","Accident","1982-03-11","United States","TLH","Non-Fatal","Substantial","TLH","Tallahassee Regional","Tallahassee","FL","30.39652778","-84.35033333"
82098,"20020917X02195","Accident","1982-03-11","United States","LAS","Non-Fatal","Substantial","LAS","McCarran International","Las Vegas","NV","36.08036111","-115.15233329999998"
82101,"20020917X01716","Accident","1982-03-11","United States","BNA","Non-Fatal","Minor","BNA","Nashville International","Nashville","TN","36.12447667","-86.67818222"
82102,"20020917X01716","Accident","1982-03-11","United States","BNA","Non-Fatal","Substantial","BNA","Nashville International","Nashville","TN","36.12447667","-86.67818222"
82106,"20020917X02338","Incident","1982-03-10","United States","LGB","Incident",NULL,"LGB","Long Beach (Daugherty )","Long Beach","CA","33.81772222","-118.1516111"
82118,"20020917X01899","Incident","1982-03-09","United States","SBN","Incident","Minor","SBN","South Bend Regional","South Bend","IN","41.70895361","-86.31847417"
82122,"20020917X02477","Incident","1982-03-08","United States","LAS","Incident",NULL,"LAS","McCarran International","Las Vegas","NV","36.08036111","-115.15233329999998"
82140,"20020917X02505","Accident","1982-03-06","United States","HPN","Non-Fatal","Substantial","HPN","Westchester Cty","White Plains","NY","41.06695778","-73.70757444"
82150,"20020917X02503","Accident","1982-03-05","United States","MHT","Non-Fatal","Substantial","MHT","Manchester","Manchester","NH","42.93451639","-71.43705583"
82219,"20020917X02112","Accident","1982-02-25","United States","DFW","Non-Fatal","Substantial","DFW","Dallas-Fort Worth International","Dallas-Fort Worth","TX","32.89595056","-97.0372"
82229,"20020917X01898","Incident","1982-02-24","United States","ORD","Incident",NULL,"ORD","Chicago O'Hare International","Chicago","IL","41.979595","-87.90446417"
82243,"20020917X02016","Accident","1982-02-22","United States","ABI","Non-Fatal","Substantial","ABI","Abilene Regional","Abilene","TX","32.41132","-99.68189722"
82254,"20020917X02179","Accident","1982-02-21","United States","SMF","Non-Fatal","Substantial","SMF","Sacramento International","Sacramento","CA","38.69542167","-121.5907669"
82278,"20020917X02151","Incident","1982-02-19","United States","HRL","Incident",NULL,"HRL","Valley International","Harlingen","TX","26.22850611","-97.65439389"
82284,"20020917X02630","Incident","1982-02-18","United States","BOI","Incident","Minor","BOI","Boise Air Terminal","Boise","ID","43.56444444","-116.22277779999999"
82289,"20020917X02404","Accident","1982-02-17","United States","MIA","Non-Fatal","Substantial","MIA","Miami International","Miami","FL","25.79325","-80.29055556"
82291,"20020917X02176","Accident","1982-02-17","United States","SBP","Non-Fatal","Substantial","SBP","San Luis Obispo Co-McChesney ","San Luis Obispo","CA","35.23705806","-120.64239309999999"
82299,"20020917X01807","Accident","1982-02-16","United States","CMH","Non-Fatal","Substantial","CMH","Port Columbus Intl","Columbus","OH","39.99798528","-82.89188278"
82302,"20020917X02438","Accident","1982-02-15","United States","DSM","Non-Fatal","Substantial","DSM","Des Moines International","Des Moines","IA","41.53493306","-93.66068222"
82305,"20020917X02336","Incident","1982-02-15","United States","ONT","Incident","Minor","ONT","Ontario International","Ontario","CA","34.056","-117.60119440000001"
82309,"20020917X01801","Accident","1982-02-15","United States","FWA","Non-Fatal","Substantial","FWA","Fort Wayne International","Fort Wayne","IN","40.97846583","-85.19514639"
82338,"20020917X02345","Accident","1982-02-12","United States","FLL","Non-Fatal","Substantial","FLL","Fort Lauderdale-Hollywood Int'l","Ft. Lauderdale","FL","26.07258333","-80.15275"
82356,"20020917X01743","Accident","1982-02-09","United States","PHF","Non-Fatal","Substantial","PHF","Newport News/Williamsburg International","Newport News","VA","37.13189556","-76.4929875"
82381,"20020917X02585","Accident","1982-02-06","United States","MFR","Non-Fatal","Substantial","MFR","Rogue Valley International","Medford","OR","42.37422778","-122.8734978"
82382,"20020917X02585","Accident","1982-02-06","United States","MFR","Non-Fatal","Minor","MFR","Rogue Valley International","Medford","OR","42.37422778","-122.8734978"
82383,"20020917X02432","Accident","1982-02-06","United States","SGF","Non-Fatal","Substantial","SGF","Springfield-Branson Regional","Springfield","MO","37.24432611","-93.38685806"
82404,"20020917X01923","Accident","1982-02-03","United States","HDN","Non-Fatal","Destroyed","HDN","Yampa Valley","Hayden","CO","40.48118028","-107.21765970000001"
82405,"20020917X01910","Accident","1982-02-03","United States","PHL","Non-Fatal","Minor","PHL","Philadelphia Intl","Philadelphia","PA","39.87195278","-75.24114083"
82408,"20020917X02539","Accident","1982-02-02","United States","SWF","Fatal(1)","Destroyed","SWF","Stewart","Newburgh","NY","41.50409361","-74.10483833"
82456,"20020917X01742","Accident","1982-01-27","United States","CHO","Non-Fatal","Substantial","CHO","Charlottesville-Albermarle","Charlottesville","VA","38.13863889","-78.45286111"
82467,"20020917X01990","Accident","1982-01-24","United States","LRD","Fatal(7)","Destroyed","LRD","Laredo International","Laredo","TX","27.54373861","-99.46154361"
82486,"20020917X01767","Incident","1982-01-22","United States","SDF","Incident",NULL,"SDF","Louisville International-Standiford ","Louisville","KY","38.17438889","-85.736"
82498,"20020917X02334","Incident","1982-01-20","United States","SJC","Incident","Minor","SJC","San Jose International","San Jose","CA","37.36186194","-121.92900890000001"
82509,"20020917X02397","Accident","1982-01-19","United States","MIA","Non-Fatal","Substantial","MIA","Miami International","Miami","FL","25.79325","-80.29055556"
82513,"20020917X01997","Accident","1982-01-19","United States","SHV","Non-Fatal","Substantial","SHV","Shreveport Regional","Shreveport","LA","32.446627500000005","-93.82559833"
82518,"20020917X01781","Accident","1982-01-19","United States","GRR","Non-Fatal","Substantial","GRR","Kent County International","Grand Rapids","MI","42.88081972","-85.52276778"
82519,"20020917X01766","Incident","1982-01-19","United States","IAD","Incident","Minor","IAD","Washington Dulles International","Chantilly","VA","38.94453194","-77.45580972"
82525,"20020917X01722","Accident","1982-01-18","United States","HSV","Fatal(4)","Substantial","HSV","Huntsville International ","Huntsville","AL","34.6404475","-86.77310944"
